90.0000	60.0000	30.0000	0.0000
92.0000	62.0000	32.0000	2.0000
93.9978	63.9977	33.9977	3.9977
95.9934	65.9932	35.9932	5.9933
97.9869	67.9866	37.9867	7.9867
99.9785	69.9780	39.9782	9.9782
101.9683	71.9675	41.9677	11.9678
103.9562	73.9552	43.9555	13.9556
105.9426	75.9412	45.9416	15.9418
107.9273	77.9256	47.9261	17.9263
109.9105	79.9084	49.9090	19.9093
111.8923	81.8898	51.8905	21.8908
113.8728	83.8698	53.8706	23.8709
115.8520	85.8484	55.8493	25.8498
117.8299	87.8258	57.8268	27.8274
119.8067	89.8020	59.8032	29.8038
121.7824	91.7771	61.7784	31.7790
123.7570	93.7511	63.7525	33.7532
125.7307	95.7241	65.7256	35.7264
127.7034	97.6961	67.6977	37.6987
129.6753	99.6672	69.6690	39.6700
131.6463	101.6374	71.6393	41.6404
133.6165	103.6068	73.6088	43.6100
135.5859	105.5754	75.5776	45.5789
137.5547	107.5432	77.5455	47.5470
139.5227	109.5104	79.5128	49.5143
141.4901	111.4768	81.4794	51.4811
143.4569	113.4426	83.4453	53.4471
145.4231	115.4078	85.4107	55.4126
147.3888	117.3724	87.3754	57.3774
149.3539	119.3365	89.3396	59.3418
151.3186	121.3000	91.3033	61.3056
153.2827	123.2630	93.2664	63.2689
155.2465	125.2255	95.2291	65.2317
157.2098	127.1876	97.1913	67.1941
159.1727	129.1492	99.1531	69.1560
161.1353	131.1104	101.1145	71.1175
163.0974	133.0712	103.0755	73.0786
165.0593	135.0316	105.0361	75.0394
167.0208	136.9917	106.9963	76.9998
168.9820	138.9514	108.9562	78.9598
170.9430	140.9107	110.9158	80.9196
172.9036	142.8698	112.8750	82.8790
174.8640	144.8285	114.8339	84.8381
176.8242	146.7869	116.7926	86.7969
178.7841	148.7450	118.7509	88.7555
180.7438	150.7029	120.7090	90.7138
182.7033	152.6605	122.6668	92.6718
184.6626	154.6178	124.6244	94.6296
186.6217	156.5749	126.5818	96.5871
188.5806	158.5317	128.5389	98.5445
190.5394	160.4883	130.4957	100.5016
192.4980	162.4447	132.4524	102.4585
194.4565	164.4008	134.4088	104.4152
196.4148	166.3568	136.3651	106.3717
198.3730	168.3125	138.3211	108.3280
200.3310	170.2680	140.2770	110.2841
202.2890	172.2233	142.2326	112.2400
204.2468	174.1784	144.1881	114.1958
206.2045	176.1333	146.1434	116.1514
208.1622	178.0881	148.0985	118.1068
