20.0000	20.0000	20.0000	20.0000
19.9771	19.9769	19.9769	19.9769
19.9551	19.9547	19.9547	19.9547
19.9341	19.9335	19.9335	19.9335
19.9141	19.9134	19.9134	19.9134
19.8951	19.8942	19.8942	19.8942
19.8771	19.8760	19.8761	19.8761
19.8600	19.8588	19.8588	19.8588
19.8438	19.8423	19.8424	19.8424
19.8284	19.8268	19.8268	19.8268
19.8137	19.8120	19.8120	19.8121
19.7998	19.7979	19.7980	19.7980
19.7866	19.7845	19.7846	19.7847
19.7741	19.7719	19.7720	19.7720
19.7623	19.7599	19.7600	19.7600
19.7510	19.7484	19.7486	19.7487
19.7403	19.7376	19.7377	19.7378
19.7302	19.7273	19.7275	19.7276
19.7206	19.7175	19.7177	19.7178
19.7115	19.7083	19.7085	19.7086
19.7028	19.6995	19.6997	19.6999
19.6946	19.6911	19.6914	19.6915
19.6869	19.6832	19.6835	19.6837
19.6795	19.6757	19.6760	19.6762
19.6726	19.6686	19.6689	19.6691
19.6660	19.6618	19.6621	19.6624
19.6597	19.6554	19.6557	19.6560
19.6537	19.6493	19.6496	19.6499
19.6481	19.6435	19.6439	19.6441
19.6428	19.6380	19.6384	19.6387
19.6377	19.6327	19.6332	19.6335
19.6329	19.6278	19.6282	19.6286
19.6283	19.6231	19.6235	19.6239
19.6240	19.6186	19.6191	19.6194
19.6199	19.6143	19.6148	19.6152
19.6161	19.6103	19.6108	19.6112
19.6124	19.6064	19.6070	19.6074
19.6089	19.6028	19.6034	19.6038
19.6056	19.5993	19.5999	19.6004
19.6025	19.5960	19.5966	19.5971
19.5995	19.5929	19.5935	19.5940
19.5967	19.5899	19.5905	19.5911
19.5940	19.5871	19.5877	19.5883
19.5915	19.5844	19.5850	19.5856
19.5891	19.5818	19.5825	19.5831
19.5868	19.5794	19.5801	19.5807
19.5847	19.5771	19.5778	19.5784
19.5826	19.5749	19.5756	19.5762
19.5807	19.5727	19.5735	19.5741
19.5789	19.5707	19.5715	19.5721
19.5771	19.5688	19.5696	19.5702
19.5755	19.5670	19.5678	19.5684
19.5739	19.5653	19.5661	19.5668
19.5725	19.5636	19.5644	19.5651
19.5711	19.5621	19.5629	19.5636
19.5697	19.5606	19.5614	19.5621
19.5685	19.5591	19.5600	19.5607
19.5673	19.5577	19.5586	19.5593
19.5661	19.5564	19.5573	19.5581
19.5651	19.5552	19.5560	19.5568
19.5640	19.5540	19.5549	19.5556
19.5631	19.5528	19.5537	19.5545
19.5622	19.5518	19.5527	19.5535
19.5613	19.5507	19.5516	19.5525
19.5605	19.5497	19.5507	19.5515
19.5597	19.5488	19.5497	19.5506
19.5590	19.5479	19.5488	19.5497
19.5583	19.5470	19.5479	19.5488
19.5577	19.5462	19.5471	19.5480
19.5570	19.5454	19.5463	19.5472
19.5564	19.5446	19.5455	19.5464
19.5559	19.5438	19.5448	19.5457
19.5553	19.5431	19.5441	19.5450
19.5548	19.5424	19.5434	19.5443
19.5543	19.5417	19.5427	19.5437
19.5539	19.5411	19.5421	19.5430
19.5534	19.5405	19.5415	19.5424
19.5530	19.5399	19.5409	19.5418
19.5526	19.5393	19.5403	19.5413
19.5522	19.5387	19.5397	19.5407
19.5519	19.5382	19.5392	19.5402
19.5516	19.5377	19.5387	19.5397
19.5512	19.5371	19.5382	19.5392
19.5509	19.5366	19.5377	19.5387
19.5507	19.5362	19.5372	19.5382
19.5504	19.5357	19.5368	19.5378
19.5502	19.5353	19.5364	19.5374
19.5500	19.5349	19.5360	19.5370
19.5497	19.5345	19.5355	19.5366
19.5495	19.5341	19.5351	19.5362
19.5493	19.5337	19.5348	19.5358
19.5492	19.5333	19.5344	19.5354
19.5490	19.5329	19.5340	19.5351
19.5488	19.5325	19.5336	19.5347
19.5487	19.5321	19.5333	19.5343
19.5485	19.5318	19.5329	19.5340
19.5484	19.5314	19.5326	19.5337
19.5482	19.5311	19.5322	19.5333
19.5481	19.5307	19.5319	19.5330
19.5480	19.5304	19.5315	19.5327
19.5479	19.5300	19.5312	19.5323
19.5478	19.5297	19.5309	19.5320
