30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0000	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0001	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0002	30.0000
30.0000	30.0000	30.0003	30.0000
