18.0000	30.0000	30.0000	30.0000
18.0000	30.0000	30.0000	30.0000
18.0000	30.0000	30.0000	30.0013
18.0000	30.0000	30.0000	30.0038
18.0000	30.0000	30.0000	30.0074
18.0000	30.0000	30.0000	30.0119
18.0000	30.0000	30.0000	30.0174
18.0000	30.0000	30.0000	30.0236
18.0000	30.0000	30.0000	30.0305
18.0000	30.0000	30.0000	30.0381
18.0000	30.0000	30.0000	30.0463
18.0000	29.9999	30.0000	30.0550
18.0000	29.9999	30.0000	30.0642
18.0000	29.9999	30.0000	30.0739
18.0000	29.9999	29.9999	30.0839
18.0000	29.9999	29.9999	30.0944
18.0000	29.9998	29.9999	30.1052
18.0000	29.9998	29.9999	30.1163
18.0000	29.9998	29.9999	30.1278
18.0000	29.9997	29.9999	30.1395
18.0000	29.9997	29.9998	30.1516
18.0000	29.9997	29.9998	30.1639
18.0000	29.9996	29.9998	30.1764
18.0000	29.9996	29.9997	30.1892
18.0000	29.9995	29.9997	30.2023
18.0000	29.9995	29.9997	30.2156
18.0000	29.9994	29.9996	30.2292
18.0000	29.9994	29.9996	30.2430
18.0000	29.9993	29.9996	30.2570
18.0000	29.9993	29.9995	30.2713
18.0000	29.9992	29.9995	30.2859
18.0000	29.9991	29.9994	30.3007
18.0000	29.9991	29.9994	30.3158
18.0000	29.9990	29.9993	30.3312
18.0000	29.9990	29.9993	30.3469
18.0000	29.9989	29.9992	30.3628
18.0000	29.9988	29.9992	30.3791
18.0000	29.9987	29.9991	30.3957
18.0000	29.9987	29.9991	30.4126
18.0000	29.9986	29.9990	30.4299
18.0000	29.9985	29.9989	30.4475
18.0000	29.9984	29.9989	30.4655
18.0000	29.9984	29.9988	30.4838
18.0000	29.9983	29.9987	30.5026
18.0000	29.9982	29.9987	30.5217
18.0000	29.9981	29.9986	30.5413
18.0000	29.9980	29.9985	30.5614
18.0000	29.9979	29.9984	30.5819
18.0000	29.9979	29.9984	30.6029
18.0000	29.9978	29.9983	30.6243
18.0000	29.9977	29.9982	30.6463
18.0000	29.9976	29.9981	30.6688
18.0000	29.9975	29.9981	30.6919
18.0000	29.9974	29.9980	30.7155
18.0000	29.9973	29.9979	30.7397
18.0000	29.9972	29.9978	30.7645
18.0000	29.9971	29.9977	30.7899
18.0000	29.9970	29.9976	30.8160
18.0000	29.9969	29.9976	30.8427
18.0000	29.9968	29.9975	30.8701
18.0000	29.9968	29.9974	30.8982
18.0000	29.9967	29.9973	30.9270
18.0000	29.9966	29.9972	30.9566
18.0000	29.9965	29.9971	30.9869
18.0000	29.9964	29.9970	31.0180
18.0000	29.9963	29.9969	31.0500
18.0000	29.9962	29.9968	31.0827
18.0000	29.9961	29.9967	31.1163
18.0000	29.9960	29.9967	31.1508
18.0000	29.9959	29.9966	31.1862
18.0000	29.9958	29.9965	31.2225
18.0000	29.9957	29.9964	31.2598
18.0000	29.9956	29.9963	31.2980
18.0000	29.9955	29.9962	31.3373
18.0000	29.9954	29.9961	31.3775
18.0000	29.9953	29.9960	31.4188
18.0000	29.9952	29.9959	31.4612
18.0000	29.9951	29.9958	31.5046
18.0000	29.9950	29.9957	31.5492
18.0000	29.9949	29.9956	31.5949
18.0000	29.9947	29.9955	31.6418
18.0000	29.9946	29.9954	31.6899
18.0000	29.9945	29.9953	31.7392
18.0000	29.9944	29.9952	31.7898
18.0000	29.9943	29.9951	31.8416
18.0000	29.9942	29.9950	31.8948
18.0000	29.9941	29.9949	31.9493
18.0000	29.9940	29.9948	32.0051
18.0000	29.9939	29.9947	32.0623
18.0000	29.9938	29.9946	32.1209
18.0000	29.9937	29.9945	32.1810
18.0000	29.9936	29.9944	32.2425
18.0000	29.9935	29.9943	32.3055
18.0000	29.9934	29.9942	32.3700
18.0000	29.9933	29.9941	32.4360
18.0000	29.9932	29.9940	32.5037
18.0000	29.9931	29.9939	32.5729
18.0000	29.9930	29.9938	32.6437
18.0000	29.9929	29.9937	32.7162
18.0000	29.9928	29.9935	32.7903
18.0000	29.9927	29.9934	32.8661
18.0000	29.9926	29.9933	32.9437
18.0000	29.9925	29.9932	33.0230
18.0000	29.9923	29.9931	33.1041
18.0000	29.9922	29.9930	33.1869
18.0000	29.9921	29.9929	33.2716
18.0000	29.9920	29.9928	33.3581
18.0000	29.9919	29.9927	33.4464
18.0000	29.9918	29.9926	33.5367
18.0000	29.9917	29.9925	33.6288
18.0000	29.9916	29.9924	33.7229
18.0000	29.9915	29.9923	33.8189
18.0000	29.9914	29.9922	33.9169
18.0000	29.9913	29.9921	34.0168
18.0000	29.9912	29.9920	34.1188
18.0000	29.9911	29.9919	34.2227
18.0000	29.9910	29.9918	34.3287
18.0000	29.9909	29.9917	34.4367
18.0000	29.9908	29.9916	34.5468
18.0000	29.9907	29.9914	34.6590
18.0000	29.9905	29.9913	34.7733
18.0000	29.9904	29.9912	34.8896
18.0000	29.9903	29.9911	35.0081
18.0000	29.9902	29.9910	35.1287
18.0000	29.9901	29.9909	35.2514
18.0000	29.9900	29.9908	35.3762
18.0000	29.9899	29.9907	35.5032
18.0000	29.9898	29.9906	35.6323
18.0000	29.9897	29.9905	35.7636
18.0000	29.9896	29.9904	35.8971
18.0000	29.9895	29.9903	36.0327
18.0000	29.9894	29.9902	36.1704
18.0000	29.9893	29.9901	36.3103
18.0000	29.9892	29.9900	36.4524
18.0000	29.9891	29.9899	36.5966
18.0000	29.9890	29.9898	36.7430
18.0000	29.9889	29.9897	36.8915
18.0000	29.9888	29.9895	37.0421
18.0000	29.9886	29.9894	37.1949
18.0000	29.9885	29.9893	37.3498
18.0000	29.9884	29.9892	37.5068
18.0000	29.9883	29.9891	37.6659
18.0000	29.9882	29.9890	37.8270
18.0000	29.9881	29.9889	37.9903
18.0000	29.9880	29.9888	38.1555
18.0000	29.9879	29.9887	38.3228
18.0000	29.9878	29.9886	38.4922
18.0000	29.9877	29.9885	38.6635
18.0000	29.9876	29.9884	38.8367
18.0000	29.9875	29.9883	39.0119
18.0000	29.9874	29.9882	39.1890
18.0000	29.9873	29.9881	39.3681
18.0000	29.9872	29.9880	39.5489
18.0000	29.9871	29.9879	39.7316
18.0000	29.9870	29.9878	39.9161
18.0000	29.9869	29.9876	40.1024
18.0000	29.9868	29.9875	40.2904
18.0000	29.9867	29.9874	40.4801
